SiteNumber,IslandCode,IslandName,SiteCode,SiteName,SurveyYear,Date,CommonName,ScientificName,ReserveStatus,Reference,Mean_Density,HorizontalSecci,Surge,MeanDepth
2,SM,San Miguel Island,HR,Hare Rock,1988,1988-09-21,"California sheephead, female",Semicossyphus pulcher,Inside,FALSE,0.0167,11.4,12,20.5
2,SM,San Miguel Island,HR,Hare Rock,1988,1988-09-21,"California sheephead, male",Semicossyphus pulcher,Inside,FALSE,0.0033,11.4,12,20.5
2,SM,San Miguel Island,HR,Hare Rock,1988,1988-09-21,"garibaldi, adult",Hypsypops rubicundus,Inside,FALSE,0,11.4,12,20.5
2,SM,San Miguel Island,HR,Hare Rock,1988,1988-09-21,"garibaldi, juvenile",Hypsypops rubicundus,Inside,FALSE,0,11.4,12,20.5
2,SM,San Miguel Island,HR,Hare Rock,1988,1988-09-21,"kelp bass, adult",Paralabrax clathratus,Inside,FALSE,0,11.4,12,20.5
2,SM,San Miguel Island,HR,Hare Rock,1988,1988-09-21,"kelp bass, juvenile",Paralabrax clathratus,Inside,FALSE,0,11.4,12,20.5
2,SM,San Miguel Island,HR,Hare Rock,1988,1988-09-21,"kelp rockfish, adult",Sebastes atrovirens,Inside,FALSE,0.0133,11.4,12,20.5
2,SM,San Miguel Island,HR,Hare Rock,1988,1988-09-21,"kelp rockfish, juvenile",Sebastes atrovirens,Inside,FALSE,0.0083,11.4,12,20.5
2,SM,San Miguel Island,HR,Hare Rock,1988,1988-09-21,"olive rockfish, adult",Sebastes serranoides,Inside,FALSE,0.0067,11.4,12,20.5
2,SM,San Miguel Island,HR,Hare Rock,1988,1988-09-21,"olive rockfish, juvenile",Sebastes serranoides,Inside,FALSE,0.0183,11.4,12,20.5
2,SM,San Miguel Island,HR,Hare Rock,1988,1988-09-21,"opaleye, adult",Girella nigricans,Inside,FALSE,0,11.4,12,20.5
2,SM,San Miguel Island,HR,Hare Rock,1988,1988-09-21,"opaleye, juvenile",Girella nigricans,Inside,FALSE,0,11.4,12,20.5
2,SM,San Miguel Island,HR,Hare Rock,1988,1988-09-21,"pile perch, adult",Rhacochilus vacca,Inside,FALSE,0.0083,11.4,12,20.5
2,SM,San Miguel Island,HR,Hare Rock,1988,1988-09-21,"pile perch, juvenile",Rhacochilus vacca,Inside,FALSE,0,11.4,12,20.5
2,SM,San Miguel Island,HR,Hare Rock,1988,1988-09-21,"senorita, adult",Oxyjulis californica,Inside,FALSE,0,11.4,12,20.5
2,SM,San Miguel Island,HR,Hare Rock,1988,1988-09-21,"senorita, juvenile",Oxyjulis californica,Inside,FALSE,0,11.4,12,20.5
2,SM,San Miguel Island,HR,Hare Rock,1988,1988-09-21,"striped surfperch, adult",Embiotoca lateralis,Inside,FALSE,0.0067,11.4,12,20.5
2,SM,San Miguel Island,HR,Hare Rock,1988,1988-09-21,"striped surfperch, juvenile",Embiotoca lateralis,Inside,FALSE,0.015,11.4,12,20.5
2,SM,San Miguel Island,HR,Hare Rock,1989,1989-09-14,"black surfperch, adult",Embiotoca jacksoni,Inside,FALSE,0.005,5.3,3,20.5
2,SM,San Miguel Island,HR,Hare Rock,1989,1989-09-14,"black surfperch, juvenile",Embiotoca jacksoni,Inside,FALSE,0.0017,5.3,3,20.5
2,SM,San Miguel Island,HR,Hare Rock,1989,1989-09-14,"blacksmith, adult",Chromis punctipinnis,Inside,FALSE,0.0017,5.3,3,20.5
2,SM,San Miguel Island,HR,Hare Rock,1989,1989-09-14,"blacksmith, juvenile",Chromis punctipinnis,Inside,FALSE,0,5.3,3,20.5
2,SM,San Miguel Island,HR,Hare Rock,1989,1989-09-14,"blue rockfish, adult",Sebastes mystinus,Inside,FALSE,0.02,5.3,3,20.5
2,SM,San Miguel Island,HR,Hare Rock,1989,1989-09-14,"blue rockfish, juvenile",Sebastes mystinus,Inside,FALSE,0,5.3,3,20.5
2,SM,San Miguel Island,HR,Hare Rock,1989,1989-09-14,"California sheephead, female",Semicossyphus pulcher,Inside,FALSE,0,5.3,3,20.5
2,SM,San Miguel Island,HR,Hare Rock,1989,1989-09-14,"California sheephead, male",Semicossyphus pulcher,Inside,FALSE,0,5.3,3,20.5
2,SM,San Miguel Island,HR,Hare Rock,1989,1989-09-14,"garibaldi, adult",Hypsypops rubicundus,Inside,FALSE,0,5.3,3,20.5
2,SM,San Miguel Island,HR,Hare Rock,1989,1989-09-14,"garibaldi, juvenile",Hypsypops rubicundus,Inside,FALSE,0,5.3,3,20.5
2,SM,San Miguel Island,HR,Hare Rock,1989,1989-09-14,"kelp bass, adult",Paralabrax clathratus,Inside,FALSE,0,5.3,3,20.5
2,SM,San Miguel Island,HR,Hare Rock,1989,1989-09-14,"kelp bass, juvenile",Paralabrax clathratus,Inside,FALSE,0,5.3,3,20.5
2,SM,San Miguel Island,HR,Hare Rock,1989,1989-09-14,"kelp rockfish, adult",Sebastes atrovirens,Inside,FALSE,0.0017,5.3,3,20.5
2,SM,San Miguel Island,HR,Hare Rock,1989,1989-09-14,"kelp rockfish, juvenile",Sebastes atrovirens,Inside,FALSE,0,5.3,3,20.5
2,SM,San Miguel Island,HR,Hare Rock,1989,1989-09-14,"olive rockfish, adult",Sebastes serranoides,Inside,FALSE,0.0267,5.3,3,20.5
2,SM,San Miguel Island,HR,Hare Rock,1989,1989-09-14,"olive rockfish, juvenile",Sebastes serranoides,Inside,FALSE,0,5.3,3,20.5
2,SM,San Miguel Island,HR,Hare Rock,1989,1989-09-14,"opaleye, adult",Girella nigricans,Inside,FALSE,0,5.3,3,20.5
2,SM,San Miguel Island,HR,Hare Rock,1989,1989-09-14,"opaleye, juvenile",Girella nigricans,Inside,FALSE,0,5.3,3,20.5
2,SM,San Miguel Island,HR,Hare Rock,1989,1989-09-14,"pile perch, adult",Rhacochilus vacca,Inside,FALSE,0,5.3,3,20.5
2,SM,San Miguel Island,HR,Hare Rock,1989,1989-09-14,"pile perch, juvenile",Rhacochilus vacca,Inside,FALSE,0,5.3,3,20.5
2,SM,San Miguel Island,HR,Hare Rock,1989,1989-09-14,"senorita, adult",Oxyjulis californica,Inside,FALSE,0,5.3,3,20.5
2,SM,San Miguel Island,HR,Hare Rock,1989,1989-09-14,"senorita, juvenile",Oxyjulis californica,Inside,FALSE,0,5.3,3,20.5
2,SM,San Miguel Island,HR,Hare Rock,1989,1989-09-14,"striped surfperch, adult",Embiotoca lateralis,Inside,FALSE,0,5.3,3,20.5
2,SM,San Miguel Island,HR,Hare Rock,1989,1989-09-14,"striped surfperch, juvenile",Embiotoca lateralis,Inside,FALSE,0,5.3,3,20.5
2,SM,San Miguel Island,HR,Hare Rock,1990,1990-09-25,"black surfperch, adult",Embiotoca jacksoni,Inside,FALSE,0,6.3,50,20.5
2,SM,San Miguel Island,HR,Hare Rock,1990,1990-09-25,"black surfperch, juvenile",Embiotoca jacksoni,Inside,FALSE,0,6.3,50,20.5
2,SM,San Miguel Island,HR,Hare Rock,1990,1990-09-25,"blacksmith, adult",Chromis punctipinnis,Inside,FALSE,0,6.3,50,20.5
2,SM,San Miguel Island,HR,Hare Rock,1990,1990-09-25,"blacksmith, juvenile",Chromis punctipinnis,Inside,FALSE,0.0167,6.3,50,20.5
2,SM,San Miguel Island,HR,Hare Rock,1990,1990-09-25,"blue rockfish, adult",Sebastes mystinus,Inside,FALSE,0.005,6.3,50,20.5
2,SM,San Miguel Island,HR,Hare Rock,1990,1990-09-25,"blue rockfish, juvenile",Sebastes mystinus,Inside,FALSE,0.0117,6.3,50,20.5
2,SM,San Miguel Island,HR,Hare Rock,1990,1990-09-25,"California sheephead, female",Semicossyphus pulcher,Inside,FALSE,0.0017,6.3,50,20.5
2,SM,San Miguel Island,HR,Hare Rock,1990,1990-09-25,"California sheephead, male",Semicossyphus pulcher,Inside,FALSE,0,6.3,50,20.5
2,SM,San Miguel Island,HR,Hare Rock,1990,1990-09-25,"garibaldi, adult",Hypsypops rubicundus,Inside,FALSE,0,6.3,50,20.5
2,SM,San Miguel Island,HR,Hare Rock,1990,1990-09-25,"garibaldi, juvenile",Hypsypops rubicundus,Inside,FALSE,0,6.3,50,20.5
2,SM,San Miguel Island,HR,Hare Rock,1990,1990-09-25,"kelp bass, adult",Paralabrax clathratus,Inside,FALSE,0,6.3,50,20.5
2,SM,San Miguel Island,HR,Hare Rock,1990,1990-09-25,"kelp bass, juvenile",Paralabrax clathratus,Inside,FALSE,0,6.3,50,20.5
2,SM,San Miguel Island,HR,Hare Rock,1990,1990-09-25,"kelp rockfish, adult",Sebastes atrovirens,Inside,FALSE,0,6.3,50,20.5
2,SM,San Miguel Island,HR,Hare Rock,1990,1990-09-25,"kelp rockfish, juvenile",Sebastes atrovirens,Inside,FALSE,0,6.3,50,20.5
2,SM,San Miguel Island,HR,Hare Rock,1990,1990-09-25,"olive rockfish, adult",Sebastes serranoides,Inside,FALSE,0.0017,6.3,50,20.5
2,SM,San Miguel Island,HR,Hare Rock,1990,1990-09-25,"olive rockfish, juvenile",Sebastes serranoides,Inside,FALSE,0.005,6.3,50,20.5
2,SM,San Miguel Island,HR,Hare Rock,1990,1990-09-25,"opaleye, adult",Girella nigricans,Inside,FALSE,0,6.3,50,20.5
2,SM,San Miguel Island,HR,Hare Rock,1990,1990-09-25,"opaleye, juvenile",Girella nigricans,Inside,FALSE,0,6.3,50,20.5
2,SM,San Miguel Island,HR,Hare Rock,1990,1990-09-25,"pile perch, adult",Rhacochilus vacca,Inside,FALSE,0.0117,6.3,50,20.5
2,SM,San Miguel Island,HR,Hare Rock,1990,1990-09-25,"pile perch, juvenile",Rhacochilus vacca,Inside,FALSE,0,6.3,50,20.5
2,SM,San Miguel Island,HR,Hare Rock,1990,1990-09-25,"senorita, adult",Oxyjulis californica,Inside,FALSE,0.5833,6.3,50,20.5
2,SM,San Miguel Island,HR,Hare Rock,1990,1990-09-25,"senorita, juvenile",Oxyjulis californica,Inside,FALSE,0,6.3,50,20.5
2,SM,San Miguel Island,HR,Hare Rock,1990,1990-09-25,"striped surfperch, adult",Embiotoca lateralis,Inside,FALSE,0.015,6.3,50,20.5
2,SM,San Miguel Island,HR,Hare Rock,1990,1990-09-25,"striped surfperch, juvenile",Embiotoca lateralis,Inside,FALSE,0.0017,6.3,50,20.5
2,SM,San Miguel Island,HR,Hare Rock,1991,1991-10-16,"black surfperch, adult",Embiotoca jacksoni,Inside,FALSE,0.0033,13,5,20.5
2,SM,San Miguel Island,HR,Hare Rock,1991,1991-10-16,"black surfperch, juvenile",Embiotoca jacksoni,Inside,FALSE,0.0033,13,5,20.5
2,SM,San Miguel Island,HR,Hare Rock,1991,1991-10-16,"blacksmith, adult",Chromis punctipinnis,Inside,FALSE,0.0517,13,5,20.5
2,SM,San Miguel Island,HR,Hare Rock,1991,1991-10-16,"blacksmith, juvenile",Chromis punctipinnis,Inside,FALSE,0.0783,13,5,20.5
2,SM,San Miguel Island,HR,Hare Rock,1991,1991-10-16,"blue rockfish, adult",Sebastes mystinus,Inside,FALSE,0.0017,13,5,20.5
2,SM,San Miguel Island,HR,Hare Rock,1991,1991-10-16,"blue rockfish, juvenile",Sebastes mystinus,Inside,FALSE,0.1217,13,5,20.5
2,SM,San Miguel Island,HR,Hare Rock,1991,1991-10-16,"California sheephead, female",Semicossyphus pulcher,Inside,FALSE,0.01,13,5,20.5
2,SM,San Miguel Island,HR,Hare Rock,1991,1991-10-16,"California sheephead, male",Semicossyphus pulcher,Inside,FALSE,0,13,5,20.5
2,SM,San Miguel Island,HR,Hare Rock,1991,1991-10-16,"garibaldi, adult",Hypsypops rubicundus,Inside,FALSE,0,13,5,20.5
2,SM,San Miguel Island,HR,Hare Rock,1991,1991-10-16,"garibaldi, juvenile",Hypsypops rubicundus,Inside,FALSE,0,13,5,20.5
2,SM,San Miguel Island,HR,Hare Rock,1991,1991-10-16,"kelp bass, adult",Paralabrax clathratus,Inside,FALSE,0,13,5,20.5
2,SM,San Miguel Island,HR,Hare Rock,1991,1991-10-16,"kelp bass, juvenile",Paralabrax clathratus,Inside,FALSE,0,13,5,20.5
2,SM,San Miguel Island,HR,Hare Rock,1991,1991-10-16,"kelp rockfish, adult",Sebastes atrovirens,Inside,FALSE,0.0067,13,5,20.5
2,SM,San Miguel Island,HR,Hare Rock,1991,1991-10-16,"kelp rockfish, juvenile",Sebastes atrovirens,Inside,FALSE,0,13,5,20.5
2,SM,San Miguel Island,HR,Hare Rock,1991,1991-10-16,"olive rockfish, adult",Sebastes serranoides,Inside,FALSE,0.0017,13,5,20.5
2,SM,San Miguel Island,HR,Hare Rock,1991,1991-10-16,"olive rockfish, juvenile",Sebastes serranoides,Inside,FALSE,0.0017,13,5,20.5
2,SM,San Miguel Island,HR,Hare Rock,1991,1991-10-16,"opaleye, adult",Girella nigricans,Inside,FALSE,0,13,5,20.5
2,SM,San Miguel Island,HR,Hare Rock,1991,1991-10-16,"opaleye, juvenile",Girella nigricans,Inside,FALSE,0,13,5,20.5
2,SM,San Miguel Island,HR,Hare Rock,1991,1991-10-16,"pile perch, adult",Rhacochilus vacca,Inside,FALSE,0,13,5,20.5
2,SM,San Miguel Island,HR,Hare Rock,1991,1991-10-16,"pile perch, juvenile",Rhacochilus vacca,Inside,FALSE,0,13,5,20.5
2,SM,San Miguel Island,HR,Hare Rock,1991,1991-10-16,"senorita, adult",Oxyjulis californica,Inside,FALSE,0,13,5,20.5
2,SM,San Miguel Island,HR,Hare Rock,1991,1991-10-16,"senorita, juvenile",Oxyjulis californica,Inside,FALSE,0.0117,13,5,20.5
2,SM,San Miguel Island,HR,Hare Rock,1991,1991-10-16,"striped surfperch, adult",Embiotoca lateralis,Inside,FALSE,0,13,5,20.5
2,SM,San Miguel Island,HR,Hare Rock,1991,1991-10-16,"striped surfperch, juvenile",Embiotoca lateralis,Inside,FALSE,0,13,5,20.5
2,SM,San Miguel Island,HR,Hare Rock,1992,1992-09-17,"black surfperch, adult",Embiotoca jacksoni,Inside,FALSE,0.0083,13.8,10,20.5
2,SM,San Miguel Island,HR,Hare Rock,1992,1992-09-17,"black surfperch, juvenile",Embiotoca jacksoni,Inside,FALSE,0,13.8,10,20.5
2,SM,San Miguel Island,HR,Hare Rock,1992,1992-09-17,"blacksmith, adult",Chromis punctipinnis,Inside,FALSE,0.0283,13.8,10,20.5
2,SM,San Miguel Island,HR,Hare Rock,1992,1992-09-17,"blacksmith, juvenile",Chromis punctipinnis,Inside,FALSE,0,13.8,10,20.5
2,SM,San Miguel Island,HR,Hare Rock,1992,1992-09-17,"blue rockfish, adult",Sebastes mystinus,Inside,FALSE,0.0233,13.8,10,20.5
2,SM,San Miguel Island,HR,Hare Rock,1992,1992-09-17,"blue rockfish, juvenile",Sebastes mystinus,Inside,FALSE,0,13.8,10,20.5
2,SM,San Miguel Island,HR,Hare Rock,1992,1992-09-17,"California sheephead, female",Semicossyphus pulcher,Inside,FALSE,0.0017,13.8,10,20.5
2,SM,San Miguel Island,HR,Hare Rock,1992,1992-09-17,"California sheephead, male",Semicossyphus pulcher,Inside,FALSE,0.0033,13.8,10,20.5
2,SM,San Miguel Island,HR,Hare Rock,1992,1992-09-17,"garibaldi, adult",Hypsypops rubicundus,Inside,FALSE,0,13.8,10,20.5
2,SM,San Miguel Island,HR,Hare Rock,1992,1992-09-17,"garibaldi, juvenile",Hypsypops rubicundus,Inside,FALSE,0,13.8,10,20.5
2,SM,San Miguel Island,HR,Hare Rock,1992,1992-09-17,"kelp bass, adult",Paralabrax clathratus,Inside,FALSE,0,13.8,10,20.5
2,SM,San Miguel Island,HR,Hare Rock,1992,1992-09-17,"kelp bass, juvenile",Paralabrax clathratus,Inside,FALSE,0,13.8,10,20.5
2,SM,San Miguel Island,HR,Hare Rock,1992,1992-09-17,"kelp rockfish, adult",Sebastes atrovirens,Inside,FALSE,0.0033,13.8,10,20.5
2,SM,San Miguel Island,HR,Hare Rock,1992,1992-09-17,"kelp rockfish, juvenile",Sebastes atrovirens,Inside,FALSE,0.01,13.8,10,20.5
2,SM,San Miguel Island,HR,Hare Rock,1992,1992-09-17,"olive rockfish, adult",Sebastes serranoides,Inside,FALSE,0.0017,13.8,10,20.5
2,SM,San Miguel Island,HR,Hare Rock,1992,1992-09-17,"olive rockfish, juvenile",Sebastes serranoides,Inside,FALSE,0,13.8,10,20.5
2,SM,San Miguel Island,HR,Hare Rock,1992,1992-09-17,"opaleye, adult",Girella nigricans,Inside,FALSE,0,13.8,10,20.5
2,SM,San Miguel Island,HR,Hare Rock,1992,1992-09-17,"opaleye, juvenile",Girella nigricans,Inside,FALSE,0,13.8,10,20.5
2,SM,San Miguel Island,HR,Hare Rock,1992,1992-09-17,"pile perch, adult",Rhacochilus vacca,Inside,FALSE,0.0017,13.8,10,20.5
2,SM,San Miguel Island,HR,Hare Rock,1992,1992-09-17,"pile perch, juvenile",Rhacochilus vacca,Inside,FALSE,0,13.8,10,20.5
2,SM,San Miguel Island,HR,Hare Rock,1992,1992-09-17,"senorita, adult",Oxyjulis californica,Inside,FALSE,0,13.8,10,20.5
2,SM,San Miguel Island,HR,Hare Rock,1992,1992-09-17,"senorita, juvenile",Oxyjulis californica,Inside,FALSE,0,13.8,10,20.5
2,SM,San Miguel Island,HR,Hare Rock,1992,1992-09-17,"striped surfperch, adult",Embiotoca lateralis,Inside,FALSE,0,13.8,10,20.5
2,SM,San Miguel Island,HR,Hare Rock,1992,1992-09-17,"striped surfperch, juvenile",Embiotoca lateralis,Inside,FALSE,0,13.8,10,20.5
2,SM,San Miguel Island,HR,Hare Rock,1993,1993-09-15,"black surfperch, adult",Embiotoca jacksoni,Inside,FALSE,0.0017,11.5,2,20.5
2,SM,San Miguel Island,HR,Hare Rock,1993,1993-09-15,"black surfperch, juvenile",Embiotoca jacksoni,Inside,FALSE,0,11.5,2,20.5
2,SM,San Miguel Island,HR,Hare Rock,1993,1993-09-15,"blacksmith, adult",Chromis punctipinnis,Inside,FALSE,0.0283,11.5,2,20.5
2,SM,San Miguel Island,HR,Hare Rock,1993,1993-09-15,"blacksmith, juvenile",Chromis punctipinnis,Inside,FALSE,0,11.5,2,20.5
2,SM,San Miguel Island,HR,Hare Rock,1993,1993-09-15,"blue rockfish, adult",Sebastes mystinus,Inside,FALSE,0.015,11.5,2,20.5
2,SM,San Miguel Island,HR,Hare Rock,1993,1993-09-15,"blue rockfish, juvenile",Sebastes mystinus,Inside,FALSE,0,11.5,2,20.5
2,SM,San Miguel Island,HR,Hare Rock,1993,1993-09-15,"California sheephead, female",Semicossyphus pulcher,Inside,FALSE,0,11.5,2,20.5
2,SM,San Miguel Island,HR,Hare Rock,1993,1993-09-15,"California sheephead, male",Semicossyphus pulcher,Inside,FALSE,0,11.5,2,20.5
2,SM,San Miguel Island,HR,Hare Rock,1993,1993-09-15,"garibaldi, adult",Hypsypops rubicundus,Inside,FALSE,0,11.5,2,20.5
2,SM,San Miguel Island,HR,Hare Rock,1993,1993-09-15,"garibaldi, juvenile",Hypsypops rubicundus,Inside,FALSE,0,11.5,2,20.5
2,SM,San Miguel Island,HR,Hare Rock,1993,1993-09-15,"kelp bass, adult",Paralabrax clathratus,Inside,FALSE,0,11.5,2,20.5
2,SM,San Miguel Island,HR,Hare Rock,1993,1993-09-15,"kelp bass, juvenile",Paralabrax clathratus,Inside,FALSE,0,11.5,2,20.5
2,SM,San Miguel Island,HR,Hare Rock,1993,1993-09-15,"kelp rockfish, adult",Sebastes atrovirens,Inside,FALSE,0.0033,11.5,2,20.5
2,SM,San Miguel Island,HR,Hare Rock,1993,1993-09-15,"kelp rockfish, juvenile",Sebastes atrovirens,Inside,FALSE,0,11.5,2,20.5
2,SM,San Miguel Island,HR,Hare Rock,1993,1993-09-15,"olive rockfish, adult",Sebastes serranoides,Inside,FALSE,0,11.5,2,20.5
2,SM,San Miguel Island,HR,Hare Rock,1993,1993-09-15,"olive rockfish, juvenile",Sebastes serranoides,Inside,FALSE,0.0017,11.5,2,20.5
2,SM,San Miguel Island,HR,Hare Rock,1993,1993-09-15,"opaleye, adult",Girella nigricans,Inside,FALSE,0,11.5,2,20.5
2,SM,San Miguel Island,HR,Hare Rock,1993,1993-09-15,"opaleye, juvenile",Girella nigricans,Inside,FALSE,0,11.5,2,20.5
2,SM,San Miguel Island,HR,Hare Rock,1993,1993-09-15,"pile perch, adult",Rhacochilus vacca,Inside,FALSE,0.0017,11.5,2,20.5
2,SM,San Miguel Island,HR,Hare Rock,1993,1993-09-15,"pile perch, juvenile",Rhacochilus vacca,Inside,FALSE,0,11.5,2,20.5
2,SM,San Miguel Island,HR,Hare Rock,1993,1993-09-15,"rock wrasse, female",Halichoeres semicinctus,Inside,FALSE,0,11.5,2,20.5
2,SM,San Miguel Island,HR,Hare Rock,1993,1993-09-15,"rock wrasse, male",Halichoeres semicinctus,Inside,FALSE,0,11.5,2,20.5
2,SM,San Miguel Island,HR,Hare Rock,1993,1993-09-15,"senorita, adult",Oxyjulis californica,Inside,FALSE,0,11.5,2,20.5
2,SM,San Miguel Island,HR,Hare Rock,1993,1993-09-15,"senorita, juvenile",Oxyjulis californica,Inside,FALSE,0,11.5,2,20.5
2,SM,San Miguel Island,HR,Hare Rock,1993,1993-09-15,"striped surfperch, adult",Embiotoca lateralis,Inside,FALSE,0.005,11.5,2,20.5
2,SM,San Miguel Island,HR,Hare Rock,1993,1993-09-15,"striped surfperch, juvenile",Embiotoca lateralis,Inside,FALSE,0,11.5,2,20.5
2,SM,San Miguel Island,HR,Hare Rock,1994,1994-09-27,"black surfperch, adult",Embiotoca jacksoni,Inside,FALSE,0.0017,7.9,20,20.5
2,SM,San Miguel Island,HR,Hare Rock,1994,1994-09-27,"black surfperch, juvenile",Embiotoca jacksoni,Inside,FALSE,0.0017,7.9,20,20.5
2,SM,San Miguel Island,HR,Hare Rock,1994,1994-09-27,"blacksmith, adult",Chromis punctipinnis,Inside,FALSE,0.0633,7.9,20,20.5
2,SM,San Miguel Island,HR,Hare Rock,1994,1994-09-27,"blacksmith, juvenile",Chromis punctipinnis,Inside,FALSE,0,7.9,20,20.5
2,SM,San Miguel Island,HR,Hare Rock,1994,1994-09-27,"blue rockfish, adult",Sebastes mystinus,Inside,FALSE,0.0033,7.9,20,20.5
2,SM,San Miguel Island,HR,Hare Rock,1994,1994-09-27,"blue rockfish, juvenile",Sebastes mystinus,Inside,FALSE,0,7.9,20,20.5
2,SM,San Miguel Island,HR,Hare Rock,1994,1994-09-27,"California sheephead, female",Semicossyphus pulcher,Inside,FALSE,0,7.9,20,20.5
2,SM,San Miguel Island,HR,Hare Rock,1994,1994-09-27,"California sheephead, male",Semicossyphus pulcher,Inside,FALSE,0,7.9,20,20.5
2,SM,San Miguel Island,HR,Hare Rock,1994,1994-09-27,"garibaldi, adult",Hypsypops rubicundus,Inside,FALSE,0,7.9,20,20.5
2,SM,San Miguel Island,HR,Hare Rock,1994,1994-09-27,"garibaldi, juvenile",Hypsypops rubicundus,Inside,FALSE,0,7.9,20,20.5
2,SM,San Miguel Island,HR,Hare Rock,1994,1994-09-27,"kelp bass, adult",Paralabrax clathratus,Inside,FALSE,0,7.9,20,20.5
2,SM,San Miguel Island,HR,Hare Rock,1994,1994-09-27,"kelp bass, juvenile",Paralabrax clathratus,Inside,FALSE,0,7.9,20,20.5
2,SM,San Miguel Island,HR,Hare Rock,1994,1994-09-27,"kelp rockfish, adult",Sebastes atrovirens,Inside,FALSE,0.0033,7.9,20,20.5
2,SM,San Miguel Island,HR,Hare Rock,1994,1994-09-27,"kelp rockfish, juvenile",Sebastes atrovirens,Inside,FALSE,0,7.9,20,20.5
2,SM,San Miguel Island,HR,Hare Rock,1994,1994-09-27,"olive rockfish, adult",Sebastes serranoides,Inside,FALSE,0,7.9,20,20.5
2,SM,San Miguel Island,HR,Hare Rock,1994,1994-09-27,"olive rockfish, juvenile",Sebastes serranoides,Inside,FALSE,0,7.9,20,20.5
2,SM,San Miguel Island,HR,Hare Rock,1994,1994-09-27,"opaleye, adult",Girella nigricans,Inside,FALSE,0,7.9,20,20.5
2,SM,San Miguel Island,HR,Hare Rock,1994,1994-09-27,"opaleye, juvenile",Girella nigricans,Inside,FALSE,0,7.9,20,20.5
2,SM,San Miguel Island,HR,Hare Rock,1994,1994-09-27,"pile perch, adult",Rhacochilus vacca,Inside,FALSE,0,7.9,20,20.5
2,SM,San Miguel Island,HR,Hare Rock,1994,1994-09-27,"pile perch, juvenile",Rhacochilus vacca,Inside,FALSE,0,7.9,20,20.5
2,SM,San Miguel Island,HR,Hare Rock,1994,1994-09-27,"rock wrasse, female",Halichoeres semicinctus,Inside,FALSE,0,7.9,20,20.5
2,SM,San Miguel Island,HR,Hare Rock,1994,1994-09-27,"rock wrasse, male",Halichoeres semicinctus,Inside,FALSE,0,7.9,20,20.5
2,SM,San Miguel Island,HR,Hare Rock,1994,1994-09-27,"senorita, adult",Oxyjulis californica,Inside,FALSE,0.05,7.9,20,20.5
2,SM,San Miguel Island,HR,Hare Rock,1994,1994-09-27,"senorita, juvenile",Oxyjulis californica,Inside,FALSE,0,7.9,20,20.5
2,SM,San Miguel Island,HR,Hare Rock,1994,1994-09-27,"striped surfperch, adult",Embiotoca lateralis,Inside,FALSE,0.0033,7.9,20,20.5
2,SM,San Miguel Island,HR,Hare Rock,1994,1994-09-27,"striped surfperch, juvenile",Embiotoca lateralis,Inside,FALSE,0.0067,7.9,20,20.5
2,SM,San Miguel Island,HR,Hare Rock,1995,1995-09-28,"black surfperch, adult",Embiotoca jacksoni,Inside,FALSE,0,7.1,12,20.5
2,SM,San Miguel Island,HR,Hare Rock,1995,1995-09-28,"black surfperch, juvenile",Embiotoca jacksoni,Inside,FALSE,0,7.1,12,20.5
2,SM,San Miguel Island,HR,Hare Rock,1995,1995-09-28,"blacksmith, adult",Chromis punctipinnis,Inside,FALSE,0.0017,7.1,12,20.5
2,SM,San Miguel Island,HR,Hare Rock,1995,1995-09-28,"blacksmith, juvenile",Chromis punctipinnis,Inside,FALSE,0,7.1,12,20.5
2,SM,San Miguel Island,HR,Hare Rock,1995,1995-09-28,"blue rockfish, adult",Sebastes mystinus,Inside,FALSE,0.0033,7.1,12,20.5
2,SM,San Miguel Island,HR,Hare Rock,1995,1995-09-28,"blue rockfish, juvenile",Sebastes mystinus,Inside,FALSE,0,7.1,12,20.5
2,SM,San Miguel Island,HR,Hare Rock,1995,1995-09-28,"California sheephead, female",Semicossyphus pulcher,Inside,FALSE,0.0067,7.1,12,20.5
2,SM,San Miguel Island,HR,Hare Rock,1995,1995-09-28,"California sheephead, male",Semicossyphus pulcher,Inside,FALSE,0,7.1,12,20.5
2,SM,San Miguel Island,HR,Hare Rock,1995,1995-09-28,"garibaldi, adult",Hypsypops rubicundus,Inside,FALSE,0,7.1,12,20.5
2,SM,San Miguel Island,HR,Hare Rock,1995,1995-09-28,"garibaldi, juvenile",Hypsypops rubicundus,Inside,FALSE,0,7.1,12,20.5
2,SM,San Miguel Island,HR,Hare Rock,1995,1995-09-28,"kelp bass, adult",Paralabrax clathratus,Inside,FALSE,0,7.1,12,20.5
2,SM,San Miguel Island,HR,Hare Rock,1995,1995-09-28,"kelp bass, juvenile",Paralabrax clathratus,Inside,FALSE,0,7.1,12,20.5
2,SM,San Miguel Island,HR,Hare Rock,1995,1995-09-28,"kelp rockfish, adult",Sebastes atrovirens,Inside,FALSE,0.0133,7.1,12,20.5
2,SM,San Miguel Island,HR,Hare Rock,1995,1995-09-28,"kelp rockfish, juvenile",Sebastes atrovirens,Inside,FALSE,0,7.1,12,20.5
2,SM,San Miguel Island,HR,Hare Rock,1995,1995-09-28,"olive rockfish, adult",Sebastes serranoides,Inside,FALSE,0,7.1,12,20.5
